CustomerID,total_spent,num_orders,total_items,last_purchase,heavy_multibuy_count,total_basket_value,avg_basket_value,days_since,segment
16989,1133.25,6,1233,2011-12-02 16:39:00,12,6279.45,523.29,6,MultiBuy
16990,179.0,1,100,2011-05-05 08:30:00,1,179.0,179.0,218,Lapsed
16992,1614.31,5,860,2011-11-29 11:50:00,33,32191.82,346.15,10,MultiBuy
16996,1456.96,6,544,2011-11-09 16:43:00,29,11443.74,309.29,29,MultiBuy
16997,702.0,3,360,2011-02-24 17:28:00,12,2808.0,234.0,287,MultiBuy
16998,295.0,4,76,2011-07-13 09:44:00,2,295.0,73.75,149,Repeat
16999,484.82,2,294,2011-11-16 13:53:00,13,5613.05,244.05,22,MultiBuy
17001,3989.57,11,2164,2011-12-09 09:38:00,113,62260.5,368.41,0,MultiBuy
17002,1493.73,3,679,2011-09-15 12:40:00,31,24471.99,499.43,85,MultiBuy
17004,1312.14,2,771,2011-10-24 14:25:00,27,29957.72,696.69,45,MultiBuy
17006,766.78,4,271,2011-12-05 12:09:00,13,8640.69,200.95,4,MultiBuy
17007,889.93,6,597,2011-10-20 10:47:00,24,9902.22,190.43,50,MultiBuy
17010,195.36,1,118,2011-11-21 14:49:00,3,2148.96,195.36,17,Active
17011,270.9,1,186,2011-11-09 13:30:00,13,4063.5,270.9,29,MultiBuy
17014,583.43,3,243,2011-12-01 14:09:00,5,13246.25,183.98,7,Repeat
17015,1838.61,3,1978,2011-11-11 10:45:00,92,144787.18,676.58,28,MultiBuy
17017,8694.26,20,6673,2011-12-07 09:32:00,232,148266.82,588.36,2,MultiBuy
17018,920.1,2,176,2011-10-30 11:42:00,13,7581.0,473.81,40,MultiBuy
17019,1258.08,4,820,2011-11-28 13:06:00,15,71936.73,315.51,10,MultiBuy
17022,71.0,1,108,2011-11-08 17:09:00,5,497.0,71.0,30,Active
17024,95.85,3,69,2011-10-25 13:47:00,3,95.85,31.95,44,Repeat
17025,357.77,3,235,2011-10-10 09:06:00,8,1377.53,153.06,60,Repeat
17026,154.83,2,97,2011-06-07 14:28:00,3,221.13,55.28,184,Repeat
17027,877.56,6,416,2011-09-22 12:24:00,7,30525.63,206.25,78,Repeat
17029,716.0,2,400,2011-08-21 11:06:00,2,716.0,358.0,110,Repeat
17030,146.87,1,146,2011-10-07 08:49:00,4,1615.57,146.87,63,Active
17031,380.35,2,235,2011-11-28 10:23:00,21,4326.95,196.68,11,MultiBuy
17033,1030.14,3,750,2011-09-14 14:34:00,21,10172.76,363.31,85,MultiBuy
17034,730.52,3,409,2011-11-23 15:14:00,22,7834.92,270.17,15,MultiBuy
17035,433.53,2,229,2011-04-08 11:23:00,7,6411.38,228.98,245,Repeat
17037,1267.32,1,656,2011-09-13 12:49:00,33,95049.0,1267.32,87,MultiBuy
17038,112.4,1,28,2011-11-09 13:50:00,0,2472.8,112.4,29,Active
17040,449.73,1,181,2011-07-25 10:19:00,8,6745.95,449.73,137,Active
17041,1071.49,3,927,2011-11-13 11:21:00,40,25495.61,369.5,26,MultiBuy
17042,1036.58,5,990,2011-12-07 12:26:00,43,22266.81,229.55,2,MultiBuy
17043,1735.18,4,998,2011-11-07 15:33:00,44,58062.31,569.24,31,MultiBuy
17044,948.48,1,504,2011-11-14 14:28:00,6,5690.88,948.48,24,Active
17045,339.44,3,106,2011-08-18 17:09:00,2,3639.39,165.43,112,Repeat
17046,642.02,1,510,2011-07-05 14:24:00,18,14124.44,642.02,156,MultiBuy
17047,1100.9,3,533,2011-09-15 13:27:00,30,24168.46,371.82,84,MultiBuy
17048,925.35,3,485,2011-08-14 11:49:00,29,16246.67,377.83,117,MultiBuy
17049,5655.03,9,2673,2011-12-07 10:48:00,154,254646.1,803.3,2,MultiBuy
17050,3185.64,6,1595,2011-09-04 13:48:00,43,189041.44,613.77,95,MultiBuy
17051,240.89,1,179,2011-05-29 14:13:00,7,10117.38,240.89,193,Lapsed
17052,399.09,1,251,2011-11-11 14:50:00,3,33124.47,399.09,27,Active
17053,498.48,1,122,2011-08-01 10:23:00,7,6480.24,498.48,130,Active
17054,1356.33,5,804,2011-11-11 12:56:00,37,23564.76,283.91,27,MultiBuy
17058,1179.89,3,592,2011-09-19 10:13:00,29,28395.35,457.99,81,MultiBuy
17059,3080.39,5,1850,2011-11-10 12:27:00,33,350492.87,681.89,29,MultiBuy
17060,234.24,1,216,2011-03-18 13:27:00,3,1171.2,234.24,265,Lapsed
17061,5232.23,11,1526,2011-09-27 11:24:00,51,80057.85,808.67,73,MultiBuy
17062,528.29,4,406,2011-01-30 11:01:00,14,9366.42,137.74,313,MultiBuy
17063,1461.14,7,770,2011-11-18 16:19:00,43,23035.85,295.33,20,MultiBuy
17064,855.45,3,316,2011-10-12 10:18:00,12,16998.85,278.67,58,MultiBuy
17068,4545.89,21,2159,2011-11-27 13:14:00,142,79026.11,267.89,11,MultiBuy
17069,2709.7,9,1506,2011-11-11 17:13:00,99,59606.59,416.83,27,MultiBuy
17070,304.24,1,131,2011-08-17 17:01:00,1,18862.88,304.24,113,Active
17071,2429.03,9,1197,2011-11-11 16:31:00,60,41612.2,297.23,27,MultiBuy
17073,1444.84,4,758,2011-11-22 11:47:00,19,65180.88,376.77,17,MultiBuy
17075,834.12,4,292,2011-11-22 11:58:00,9,18070.47,234.68,17,Repeat
17076,841.08,3,295,2011-11-03 17:53:00,12,7915.08,316.6,35,MultiBuy
17078,375.86,2,782,2011-11-03 19:17:00,24,9577.36,354.72,35,MultiBuy
17079,118.8,1,24,2011-09-22 15:34:00,2,237.6,118.8,77,Active
17080,287.62,2,166,2011-11-17 12:59:00,4,1555.42,194.43,21,Repeat
17081,288.91,2,77,2011-11-14 12:56:00,0,9654.1,153.24,24,Repeat
17082,2003.85,2,1049,2011-11-06 15:17:00,46,93200.43,1150.62,32,MultiBuy
17083,1405.78,3,772,2011-08-22 15:43:00,36,25468.12,489.77,108,MultiBuy
17084,2747.99,2,1702,2011-11-04 14:54:00,69,240959.83,1617.18,34,MultiBuy
17085,1562.4,5,785,2011-08-08 14:15:00,11,61909.73,332.85,122,MultiBuy
17086,2035.08,6,1858,2011-12-02 13:54:00,75,34640.03,364.63,6,MultiBuy
17088,1991.01,4,868,2011-11-11 14:23:00,47,75888.93,659.9,27,MultiBuy
17090,1974.65,7,903,2011-12-05 13:44:00,36,30078.96,493.1,3,MultiBuy
17091,3827.76,9,1746,2011-12-07 10:43:00,111,110716.34,567.78,2,MultiBuy
17092,1774.03,4,1130,2011-10-20 19:51:00,40,68226.68,550.22,49,MultiBuy
17094,302.0,1,152,2011-01-21 13:09:00,13,4228.0,302.0,321,MultiBuy
17095,1324.16,3,618,2011-11-17 12:21:00,26,40372.98,545.58,22,MultiBuy
17096,1022.13,4,339,2011-11-24 15:01:00,12,12953.48,269.86,14,MultiBuy
17097,954.42,8,459,2011-12-07 17:05:00,7,31754.45,150.5,1,Repeat
17100,971.74,2,800,2011-11-21 16:36:00,46,59276.77,911.95,17,MultiBuy
17101,1621.73,4,815,2011-11-29 13:57:00,33,18227.11,433.98,9,MultiBuy
17102,25.5,1,2,2011-03-23 10:08:00,0,25.5,25.5,261,Lapsed
17105,665.78,2,693,2011-07-03 15:53:00,25,30148.96,334.99,158,MultiBuy
17107,10797.48,6,4826,2011-11-06 14:14:00,152,902742.03,2170.05,32,MultiBuy
17109,881.29,6,588,2011-11-10 16:59:00,19,28927.81,249.38,28,MultiBuy
17110,163.3,1,50,2011-06-27 12:58:00,1,1959.6,163.3,164,Active
17111,231.61,1,282,2011-10-23 15:59:00,8,6716.69,231.61,46,Active
17114,801.12,8,215,2011-12-04 12:17:00,4,13837.77,112.5,5,Repeat
17115,837.5,3,372,2011-12-01 14:30:00,21,11392.32,292.11,7,MultiBuy
17117,116.2,1,68,2011-02-24 13:54:00,5,1045.8,116.2,287,Lapsed
17118,157.02,1,154,2011-01-26 12:19:00,9,1570.2,157.02,317,Lapsed
17119,591.91,2,333,2011-12-06 14:40:00,17,16206.14,476.65,2,MultiBuy
17120,307.46,1,120,2011-04-20 15:21:00,8,5534.28,307.46,232,Lapsed
17122,138.32,1,80,2011-08-12 14:33:00,4,968.24,138.32,118,Active
17123,345.3,1,246,2011-07-01 10:47:00,9,3107.7,345.3,161,Active
17124,294.24,1,129,2011-06-07 14:02:00,3,9121.44,294.24,184,Lapsed
17125,230.5,1,281,2011-10-20 14:41:00,5,8067.5,230.5,49,Active
17126,989.45,5,780,2011-07-10 13:52:00,13,63603.45,256.47,151,MultiBuy
17128,157.09,1,76,2011-01-09 12:02:00,3,2199.26,157.09,334,Lapsed
17131,2463.17,5,983,2011-12-04 12:52:00,45,106534.31,795.03,4,MultiBuy
17133,4892.24,7,2730,2011-11-24 12:27:00,24,26957.32,998.42,15,MultiBuy
17134,413.2,2,98,2011-08-25 09:53:00,1,6433.3,279.71,106,Repeat
17135,1139.73,7,1224,2011-11-23 16:48:00,34,10479.52,201.53,15,MultiBuy
17138,380.5,1,126,2011-03-09 11:54:00,5,9132.0,380.5,275,Lapsed
17139,10650.77,12,5176,2011-11-24 10:12:00,280,691883.96,1450.49,15,MultiBuy
17140,454.12,1,296,2011-04-06 13:33:00,4,8174.16,454.12,246,Lapsed
17142,579.0,1,81,2011-04-14 18:22:00,3,8685.0,579.0,238,Lapsed
17144,984.57,2,483,2011-12-08 17:57:00,12,23422.47,487.97,0,MultiBuy
17146,749.78,3,212,2011-08-26 12:44:00,9,9659.51,275.99,105,Repeat
17147,1714.59,4,882,2011-11-17 12:32:00,38,36144.33,446.23,22,MultiBuy
17148,124.88,1,82,2011-10-19 09:59:00,6,1123.92,124.88,51,Active
17152,1689.5,3,517,2011-05-29 12:19:00,9,7585.6,541.83,194,Repeat
17153,213.78,1,104,2011-11-15 13:42:00,8,2992.92,213.78,23,Active
17154,329.34,1,490,2011-09-25 13:42:00,21,7574.82,329.34,74,MultiBuy
17155,251.7,2,242,2011-11-22 12:38:00,8,2482.1,124.11,17,Repeat
17157,319.0,2,172,2011-12-02 09:10:00,8,2079.38,159.95,7,Repeat
17158,1266.97,3,778,2011-11-07 15:15:00,39,30247.15,451.45,31,MultiBuy
17159,1538.88,3,1111,2011-11-18 10:52:00,67,53970.66,534.36,21,MultiBuy
17160,3488.03,6,2854,2011-11-08 14:05:00,196,134631.31,593.09,30,MultiBuy
17162,1715.46,10,1001,2011-11-11 11:34:00,52,28442.47,273.49,28,MultiBuy
17163,293.1,2,66,2011-11-18 08:57:00,3,709.3,141.86,21,Repeat
17164,2467.35,7,1501,2011-11-07 09:14:00,91,77248.91,536.45,32,MultiBuy
17165,158.68,1,100,2011-02-28 16:39:00,6,1586.8,158.68,283,Lapsed
17166,206.34,2,78,2011-11-01 09:46:00,1,1433.4,119.45,38,Repeat
17169,835.78,2,526,2011-10-13 10:25:00,25,24531.84,454.29,57,MultiBuy
17171,224.91,1,185,2011-02-23 16:37:00,12,3598.56,224.91,288,MultiBuy
17172,317.76,1,480,2011-09-22 09:36:00,15,4766.4,317.76,78,MultiBuy
17173,3766.6,8,1122,2011-12-04 14:40:00,70,48204.84,560.52,4,MultiBuy
17174,59.9,1,41,2011-05-06 11:47:00,3,239.6,59.9,217,Lapsed
17175,1443.69,4,866,2011-10-26 15:31:00,36,25101.52,398.44,43,MultiBuy
17176,306.13,1,170,2011-05-22 12:41:00,8,4591.95,306.13,201,Lapsed
17179,711.79,3,290,2011-06-14 16:48:00,4,19120.17,239.0,177,Repeat
17180,783.97,4,670,2011-10-14 15:46:00,17,29301.56,234.41,55,MultiBuy
17181,239.92,2,241,2011-10-13 14:48:00,2,2083.44,90.58,56,Repeat
17183,3347.31,6,1296,2011-12-02 10:07:00,49,44427.06,608.59,7,MultiBuy
17186,144.0,2,200,2011-10-24 10:20:00,2,144.0,72.0,46,Repeat
17187,203.95,1,144,2011-04-27 12:39:00,4,2039.5,203.95,226,Lapsed
17188,2474.23,7,1328,2011-11-28 13:53:00,58,32163.31,382.9,10,MultiBuy
17189,383.75,2,226,2011-08-25 19:39:00,9,11998.23,199.97,105,Repeat
17190,444.74,2,161,2011-10-12 11:33:00,5,4690.32,246.86,58,Repeat
17191,2093.68,7,1166,2011-11-11 16:58:00,27,89531.32,379.37,27,MultiBuy
17193,1699.3,7,1254,2011-11-04 12:47:00,27,13536.08,423.0,35,MultiBuy
17194,226.78,1,112,2010-12-14 12:06:00,2,5669.5,226.78,360,Lapsed
17197,1013.01,1,191,2011-11-10 10:32:00,5,29377.29,1013.01,29,Active
17198,692.22,3,357,2011-11-16 10:39:00,11,23648.77,246.34,23,MultiBuy
17201,289.78,1,231,2011-10-17 11:55:00,4,11011.64,289.78,53,Active
17203,3560.08,6,2846,2011-11-04 12:27:00,54,81990.06,553.99,35,MultiBuy
17204,1564.56,4,646,2011-06-17 14:46:00,28,33226.07,582.91,174,MultiBuy
17205,384.08,1,884,2011-10-17 12:46:00,12,4993.04,384.08,53,MultiBuy
17206,204.24,1,76,2011-10-17 13:25:00,6,1429.68,204.24,52,Active
17211,2317.22,8,1323,2011-11-13 12:03:00,52,66109.65,313.32,26,MultiBuy
17212,226.85,1,147,2011-03-31 19:42:00,3,907.4,226.85,252,Lapsed
17213,2781.23,7,1176,2011-10-30 14:53:00,51,66739.66,425.09,39,MultiBuy
17214,1059.12,6,272,2011-10-10 13:17:00,2,17896.47,177.19,59,Repeat
17217,113.5,1,24,2011-04-19 17:19:00,1,1021.5,113.5,233,Lapsed
17218,1951.97,10,955,2011-12-05 13:52:00,20,58808.37,217.01,3,MultiBuy
17219,114.23,1,89,2011-11-08 11:25:00,2,2855.75,114.23,31,Active
17220,3187.55,14,1897,2011-11-15 13:47:00,35,131293.63,281.14,23,MultiBuy
17221,334.48,2,287,2011-12-02 13:35:00,9,10438.8,168.37,6,Repeat
17222,328.65,1,122,2011-10-05 13:58:00,1,8873.55,328.65,64,Active
17223,381.89,2,109,2011-02-02 15:57:00,0,9710.26,206.6,309,Repeat
17226,393.49,1,406,2011-02-04 11:52:00,10,8263.29,393.49,308,MultiBuy
17227,939.32,6,741,2011-11-21 10:51:00,22,7195.95,153.11,18,MultiBuy
17228,1906.09,8,1532,2011-11-24 10:24:00,48,57837.54,278.07,15,MultiBuy
17229,318.76,2,185,2011-09-04 13:56:00,10,7462.47,158.78,95,MultiBuy
17230,3638.41,8,1651,2011-03-20 16:12:00,51,61540.37,891.89,263,MultiBuy
17231,3124.72,10,1724,2011-11-27 15:18:00,34,173952.72,327.59,11,MultiBuy
17232,417.77,2,202,2011-12-07 12:21:00,7,7311.82,208.91,2,Repeat
17233,190.88,1,131,2011-11-04 14:06:00,3,4772.0,190.88,34,Active
17234,149.89,1,55,2011-06-10 11:20:00,1,2098.46,149.89,182,Lapsed
17235,550.06,2,224,2011-11-14 15:51:00,9,7374.04,254.28,24,Repeat
17236,916.13,6,474,2011-11-27 12:00:00,9,17962.99,171.08,12,Repeat
17237,314.69,2,105,2011-11-28 15:02:00,4,3420.83,180.04,10,Repeat
17238,3719.1,17,1807,2011-12-07 11:35:00,21,140198.06,252.61,2,MultiBuy
17239,382.5,1,150,2011-01-31 09:41:00,7,5737.5,382.5,312,Lapsed
17242,1135.04,2,611,2011-08-23 14:55:00,33,25255.36,631.38,107,MultiBuy
17243,8531.65,26,3316,2011-12-08 13:26:00,104,128451.87,332.78,0,MultiBuy
17244,954.9,1,616,2011-10-17 15:19:00,25,29601.9,954.9,52,MultiBuy
17245,171.45,1,75,2011-05-19 10:43:00,4,1543.05,171.45,204,Lapsed
17247,280.09,1,105,2011-11-24 15:21:00,1,15124.86,280.09,14,Active
17248,318.65,1,213,2011-08-11 13:34:00,2,21986.85,318.65,119,Active
17250,381.97,2,167,2011-12-06 12:15:00,3,10978.51,196.04,3,Repeat
17251,269.83,1,108,2010-12-12 11:06:00,1,9983.71,269.83,362,Lapsed
17252,348.91,2,192,2011-08-15 09:45:00,5,28657.75,333.23,116,Repeat
17253,178.26,1,43,2011-11-21 12:59:00,0,3208.68,178.26,17,Active
17254,271.19,2,251,2011-12-05 12:46:00,3,14950.65,134.69,4,Repeat
17255,291.48,2,227,2011-10-30 12:18:00,2,10784.76,145.74,40,Repeat
17256,240.0,2,141,2011-08-24 13:30:00,4,1983.2,123.95,106,Repeat
17259,581.23,2,388,2011-07-14 15:01:00,10,37423.42,322.62,147,MultiBuy
17262,1253.36,5,367,2011-10-18 12:56:00,7,2486.32,207.19,51,Repeat
17263,63.44,1,36,2011-05-15 14:32:00,0,1459.12,63.44,207,Lapsed
17265,550.01,2,389,2011-07-24 10:49:00,11,36224.32,296.92,138,MultiBuy
17266,296.58,3,153,2011-12-07 14:12:00,1,9874.58,135.27,1,Repeat
17267,317.2,2,158,2011-08-04 17:22:00,3,11188.2,302.38,126,Repeat
17268,763.64,4,844,2011-08-24 10:06:00,6,1250.8,208.47,107,Repeat
17272,2148.63,4,1778,2011-10-28 16:37:00,88,79317.82,695.77,41,MultiBuy
17274,107.82,1,77,2011-11-04 13:16:00,1,2695.5,107.82,34,Active
17277,1065.35,2,430,2011-04-26 12:47:00,9,43206.65,626.18,227,Repeat
17278,246.04,1,179,2011-04-12 13:10:00,9,3690.6,246.04,240,Lapsed
17279,187.83,1,48,2011-10-13 11:58:00,1,1690.47,187.83,57,Active
17282,1685.46,3,1866,2011-08-01 14:29:00,17,61995.9,696.58,129,MultiBuy
17284,1647.48,6,1362,2011-10-10 14:38:00,36,127147.28,436.93,59,MultiBuy
17286,151.37,1,117,2011-11-18 12:47:00,3,6660.28,151.37,21,Active
17287,1049.06,7,556,2011-11-13 13:27:00,17,19810.95,162.38,25,MultiBuy
17288,1417.63,7,1201,2011-11-30 16:09:00,40,64272.63,459.09,8,MultiBuy
17289,931.02,3,513,2011-11-08 12:01:00,23,34374.28,330.52,31,MultiBuy
17290,513.01,2,397,2011-12-06 12:38:00,9,25178.43,262.28,3,Repeat
17291,550.8,1,72,2011-02-04 13:04:00,1,550.8,550.8,307,Lapsed
17293,1854.06,9,1135,2011-12-01 14:37:00,39,32541.41,246.53,7,MultiBuy
17295,547.0,3,293,2011-11-11 10:49:00,3,13386.82,196.86,28,Repeat
17297,128.18,1,65,2011-11-22 14:43:00,0,6280.82,128.18,16,Active
17298,498.42,2,387,2011-08-30 16:43:00,16,10590.84,353.03,100,MultiBuy
17299,656.61,4,668,2011-11-28 12:01:00,29,11640.86,211.65,11,MultiBuy
17301,163.24,1,137,2011-11-18 13:43:00,3,9631.16,163.24,20,Active
17302,1135.63,5,575,2011-11-25 09:36:00,28,18323.61,231.94,14,MultiBuy
17303,250.04,1,144,2010-12-13 13:32:00,3,13252.12,250.04,360,Lapsed
17306,8631.31,19,11491,2011-11-29 12:14:00,64,35081.79,531.54,10,MultiBuy
17309,82.75,1,41,2011-09-05 15:20:00,1,993.0,82.75,94,Active
17311,1384.85,2,1005,2011-09-22 14:11:00,33,39035.13,709.73,77,MultiBuy
17312,644.3,3,372,2011-07-24 11:52:00,5,2463.9,175.99,138,Repeat
17313,2328.84,1,1402,2011-11-08 15:45:00,24,55892.16,2328.84,30,MultiBuy
17314,2527.92,8,1896,2011-11-15 09:41:00,80,61799.29,471.75,24,MultiBuy
17315,6241.15,36,3837,2011-12-08 12:15:00,105,89085.56,190.35,1,MultiBuy
17317,2600.34,3,1146,2011-10-24 17:19:00,9,14767.98,1640.89,45,Repeat
17320,1200.62,3,634,2011-08-31 13:31:00,23,29121.92,398.93,99,MultiBuy
17321,657.16,2,364,2011-12-01 13:41:00,9,60400.43,610.11,7,Repeat
17323,903.12,7,756,2011-11-24 17:29:00,26,30310.95,156.24,14,MultiBuy
17324,986.48,4,843,2011-11-22 10:34:00,22,14478.86,295.49,17,MultiBuy
17325,96.8,1,60,2011-03-04 13:09:00,5,580.8,96.8,279,Lapsed
17329,523.11,2,142,2011-11-25 14:24:00,4,8649.51,262.11,13,Repeat
17330,363.9,2,120,2011-11-17 08:56:00,5,1423.5,237.25,22,Repeat
17331,175.2,1,16,2011-08-08 11:55:00,1,175.2,175.2,123,Active
17333,494.25,1,375,2011-09-15 10:11:00,24,13839.0,494.25,85,MultiBuy
17334,307.02,2,315,2011-02-10 14:59:00,11,2975.7,270.52,301,MultiBuy
17337,1979.61,4,1246,2011-07-11 14:55:00,25,372047.78,715.48,150,MultiBuy
17338,6484.75,8,3044,2011-11-22 14:23:00,56,665034.52,924.94,16,MultiBuy
17339,243.36,2,152,2011-09-06 13:29:00,4,1156.8,128.53,93,Repeat
17340,12353.29,11,5967,2011-11-10 10:45:00,264,896758.26,2203.34,29,MultiBuy
17341,682.29,3,443,2011-07-06 12:33:00,12,61697.06,392.97,156,MultiBuy
17343,193.64,1,56,2010-12-19 15:07:00,1,3291.88,193.64,354,Lapsed
17344,157.62,1,65,2011-10-24 12:56:00,1,4886.22,157.62,45,Active
17345,519.69,4,341,2011-11-24 15:03:00,7,15048.98,181.31,14,Repeat
17346,2622.88,15,1617,2011-12-06 12:18:00,44,88142.93,182.49,3,MultiBuy
17347,228.96,1,216,2011-09-14 13:12:00,1,228.96,228.96,85,Active
17348,1156.6,5,1398,2011-11-25 11:25:00,46,52947.99,248.58,14,MultiBuy
17349,98.25,1,102,2011-06-13 14:29:00,4,786.0,98.25,178,Active
17350,1281.32,4,770,2011-12-01 15:47:00,40,32899.12,469.99,7,MultiBuy
17351,587.15,3,113,2011-11-03 18:45:00,3,5533.8,204.96,35,Repeat
17353,1740.0,2,1200,2011-08-02 17:19:00,8,6960.0,870.0,128,Repeat
17354,1393.06,1,1006,2011-10-20 10:34:00,14,22288.96,1393.06,50,MultiBuy
17356,178.22,1,166,2011-02-01 11:07:00,9,3386.18,178.22,311,Lapsed
17357,384.39,2,152,2011-11-15 16:30:00,5,16280.97,370.02,23,Repeat
17358,360.81,2,190,2011-02-09 16:57:00,7,11933.61,205.75,302,Repeat
17359,127.86,1,161,2011-11-28 14:37:00,5,1917.9,127.86,10,Active
17360,568.24,3,328,2011-11-22 13:11:00,7,26747.9,213.98,16,Repeat
17361,488.2,3,157,2011-10-21 15:43:00,6,6239.08,215.14,48,Repeat
17362,312.23,2,191,2011-04-14 14:43:00,10,5531.29,158.04,238,MultiBuy
17364,4462.68,11,2692,2011-12-09 09:00:00,94,206847.66,509.48,0,MultiBuy
17365,4762.32,8,4737,2011-11-27 12:13:00,170,342074.36,737.23,12,MultiBuy
17367,167.55,1,149,2011-04-15 14:21:00,5,5529.15,167.55,237,Lapsed
17368,1878.87,8,1377,2011-11-16 15:26:00,35,23389.15,218.59,22,MultiBuy
17370,446.18,4,540,2011-09-28 10:14:00,27,3686.8,111.72,72,MultiBuy
17371,418.4,3,151,2011-11-22 13:30:00,2,18361.65,213.51,16,Repeat
17372,1337.18,8,747,2011-10-30 11:37:00,12,43682.77,174.03,40,MultiBuy
17373,646.92,4,408,2011-10-30 15:28:00,14,9481.42,166.34,39,MultiBuy
17374,495.77,2,85,2011-05-05 09:05:00,1,7164.52,255.88,218,Repeat
17375,400.1,3,367,2011-05-24 15:45:00,14,9147.41,132.57,198,MultiBuy
17376,203.2,2,86,2011-09-30 12:36:00,4,2446.9,101.95,70,Repeat
17377,4058.32,20,2038,2011-11-16 11:17:00,83,90660.94,224.41,23,MultiBuy
17379,389.72,1,623,2011-11-28 13:56:00,16,30398.16,389.72,10,MultiBuy
17381,20275.61,29,25649,2011-12-01 11:59:00,105,112308.03,1030.35,8,MultiBuy
17382,50.4,1,24,2011-10-05 13:05:00,1,50.4,50.4,64,Active
17383,193.39,1,148,2011-12-05 17:36:00,4,9476.11,193.39,3,Active
17384,336.4,2,88,2011-11-20 15:48:00,1,1987.95,132.53,18,Repeat
17385,256.11,1,197,2011-11-25 11:02:00,4,11524.95,256.11,14,Active
17386,2686.42,6,1902,2011-12-02 11:28:00,24,21328.58,761.74,7,MultiBuy
17387,746.81,2,522,2011-11-20 11:00:00,18,30949.38,407.23,19,MultiBuy
17388,1259.56,4,1068,2011-09-23 10:31:00,5,3464.39,230.96,77,Repeat
17389,31833.68,34,7612,2011-12-09 09:38:00,146,484083.4,2272.69,0,MultiBuy
17391,508.8,2,480,2011-06-29 09:58:00,3,915.84,305.28,163,Repeat
17392,411.27,2,275,2011-02-06 12:48:00,9,13053.84,237.34,306,Repeat
17394,203.87,1,241,2011-05-04 13:22:00,2,815.48,203.87,218,Lapsed
17396,7312.8,7,2004,2011-10-31 14:12:00,26,29623.8,1139.38,38,MultiBuy
17397,681.41,2,250,2011-11-17 14:08:00,2,30616.22,344.0,21,Repeat
17398,653.38,3,310,2011-08-17 09:48:00,12,9355.67,246.2,114,MultiBuy
17400,2097.84,5,1088,2011-08-05 15:38:00,30,131532.6,638.51,125,MultiBuy
17402,2598.85,12,700,2011-12-05 10:15:00,19,12001.21,206.92,4,MultiBuy
17403,263.92,1,111,2011-11-03 15:18:00,3,8445.44,263.92,35,Active
17404,31781.82,13,32744,2011-12-05 16:26:00,177,672233.28,3447.35,3,MultiBuy
17405,1031.41,3,726,2011-12-08 17:12:00,41,31425.21,383.23,0,MultiBuy
17406,2184.42,3,780,2011-01-10 15:07:00,28,125731.02,1132.71,332,MultiBuy
17408,32.65,1,3,2011-06-29 12:53:00,0,65.3,32.65,162,Active
17409,771.85,2,105,2011-06-08 10:36:00,6,5393.15,414.86,184,Repeat
17410,1214.72,5,616,2011-11-23 15:46:00,24,19163.68,299.43,15,MultiBuy
17411,778.94,3,306,2011-11-27 14:25:00,12,10996.54,268.21,11,MultiBuy
17412,1258.06,7,738,2011-12-07 11:36:00,42,12414.34,188.1,2,MultiBuy
17414,778.0,2,2100,2011-10-27 12:13:00,6,3170.0,528.33,43,Repeat
17415,507.84,1,114,2011-09-21 12:50:00,6,7109.76,507.84,79,Active
17416,6893.42,7,4302,2011-11-10 12:47:00,202,361122.24,1342.46,29,MultiBuy
17418,463.46,2,289,2011-10-28 13:00:00,12,7337.94,244.6,41,MultiBuy
17419,4226.57,12,1876,2011-11-28 13:47:00,95,82634.19,401.14,10,MultiBuy
17420,598.83,3,265,2011-10-20 14:52:00,21,6431.07,214.37,49,MultiBuy
17422,1979.37,6,2253,2011-11-23 13:27:00,90,39177.84,334.85,15,MultiBuy
17423,698.41,2,459,2011-10-24 13:36:00,17,8678.47,333.79,45,MultiBuy
17425,759.17,2,407,2011-11-20 15:30:00,25,29006.94,674.58,18,MultiBuy
17426,5037.26,6,3094,2011-12-01 18:07:00,153,355554.47,1312.01,7,MultiBuy
17427,100.8,1,34,2011-09-29 11:29:00,2,201.6,100.8,71,Active
17428,17256.85,28,9474,2011-12-09 09:45:00,232,351916.25,1072.92,0,MultiBuy
17429,524.92,3,624,2011-08-03 13:22:00,28,6895.28,176.8,127,MultiBuy
17430,265.76,2,190,2011-11-07 09:24:00,10,1941.44,138.67,32,MultiBuy
17431,403.3,1,292,2011-01-30 14:36:00,8,17341.9,403.3,312,Lapsed
17432,365.76,2,207,2011-11-21 17:33:00,6,8904.06,185.5,17,Repeat
17433,303.16,1,185,2011-09-12 14:24:00,4,16370.64,303.16,87,Active
17434,2373.82,7,1693,2011-12-07 13:16:00,84,46204.28,344.81,1,MultiBuy
17436,216.3,2,90,2011-12-08 12:30:00,5,959.1,106.57,1,Repeat
17438,388.45,1,103,2011-03-31 10:26:00,5,6603.65,388.45,253,Lapsed
17440,186.42,3,246,2011-07-06 11:54:00,5,365.82,73.16,156,Repeat
17442,2248.56,6,1496,2011-11-03 09:17:00,74,53379.54,395.4,36,MultiBuy
17443,534.24,1,504,2011-05-04 10:47:00,1,534.24,534.24,219,Lapsed
17444,2389.1,2,2118,2011-07-11 10:33:00,87,160531.5,1198.0,151,MultiBuy
17446,120.9,2,198,2011-06-16 10:42:00,8,551.7,61.3,176,Repeat
